"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULTIMA_ATUALIZACAO";"HH_ULTIMA_ATUALIZACAO"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612044";"2";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"18000,00";"28/08/2018";"19:03:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000621449";"1";"11";"Apartamento";"#NULO#";"200000,00";"29/08/2018";"18:45:08"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611240";"8";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"2000,00";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612043";"7";"13";"Terreno";"#NULO#";"17100,00";"01/09/2018";"13:47:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605090";"8";"11";"Apartamento";"38,46% DE UM APARTAMENTO RESIDENCIAL, COM 87,63 M, NO RESIDENCIAL LUIZA FAVERO.";"23591,74";"27/08/2018";"13:26:20"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"24";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"SALDO DE APLICACAO FINANCEIRA BB CP ESTILO -  BCO DO BRASIL";"1183,37";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605103";"4";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"RENAULT KWID, BRANCO, ANO 2018";"37000,00";"30/08/2018";"14:41:58"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605090";"6";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"TOTYOTA HILUX SWSR 2016/2017 PLACA PNF 8471/CE.";"203771,40";"27/08/2018";"13:26:20"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"4";"11";"Apartamento";"#NULO#";"230000,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605034";"19";"99";"OUTROS BENS E DIREITOS";"#NULO#";"7500,00";"25/08/2018";"13:35:24"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605063";"1";"12";"Casa";"#NULO#";"285500,00";"21/08/2018";"10:09:35"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611236";"5";"13";"Terreno";"#NULO#";"15000,00";"31/08/2018";"08:56:48"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611149";"4";"13";"Terreno";"#NULO#";"30000,00";"26/08/2018";"14:22:53"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612029";"5";"11";"Apartamento";"#NULO#";"260047,96";"28/08/2018";"19:03:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605050";"3";"41";"Caderneta de poupanca";"BANCO DO BRASIL AG. 0687 CONTA 10251-2";"1553,97";"22/08/2018";"15:23:30"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605067";"3";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"#NULO#";"11394,83";"27/08/2018";"13:24:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605041";"2";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"VEICULO FORD FIESTA , ANO/MODELO 2005, COR CINZA, PLACAS HWG-6689";"15000,00";"27/08/2018";"13:27:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605035";"4";"32";"Quotas ou quinhoes de capital";"#NULO#";"19500,00";"22/08/2018";"17:55:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605064";"5";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"14300,00";"27/08/2018";"15:40:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"85";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO SAO LUIZ NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 22,74HA";"30840,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605041";"4";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"MOTOCICLETA JOHNNY 150 CC, COR PRATA , ANO  2012 ";"5000,00";"27/08/2018";"13:27:03"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605081";"2";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"TOYOTA HILUX SWSRXA4FD 2016/2017 PLACA";"150000,00";"26/08/2018";"14:01:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611570";"4";"13";"Terreno";"#NULO#";"20810,88";"28/08/2018";"18:36:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"1";"13";"Terreno";"#NULO#";"28063,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612541";"6";"49";"Outras aplicacoes e Investimentos";"#NULO#";"526,89";"30/08/2018";"11:55:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612546";"6";"99";"OUTROS BENS E DIREITOS";"#NULO#";"2350,00";"30/08/2018";"10:12:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611571";"9";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"2019,55";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612547";"2";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"200,00";"25/08/2018";"18:01:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612549";"3";"11";"Apartamento";"#NULO#";"360383,87";"24/08/2018";"15:50:33"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612551";"4";"19";"Outros bens imoveis";"#NULO#";"160000,00";"31/08/2018";"18:43:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"80";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO CONGONHAS DOS ALVES NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 41,14HAs";"9000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611565";"1";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"120000,00";"31/08/2018";"13:22:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"6";"19";"Outros bens imoveis";"#NULO#";"29416,28";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"14";"19";"Outros bens imoveis";"#NULO#";"125000,00";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612546";"2";"12";"Casa";"#NULO#";"220000,00";"30/08/2018";"10:12:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"79";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO LAGES DO RIO DO OURO NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 11,75HA";"13480,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611570";"2";"11";"Apartamento";"#NULO#";"777886,07";"28/08/2018";"18:36:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611570";"12";"13";"Terreno";"#NULO#";"8000,00";"28/08/2018";"18:36:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"16";"99";"OUTROS BENS E DIREITOS";"#NULO#";"140000,00";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"8";"99";"OUTROS BENS E DIREITOS";"#NULO#";"555578,64";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611563";"4";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"40000,00";"23/08/2018";"17:10:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611568";"2";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"247,37";"27/08/2018";"13:52:25"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611570";"10";"13";"Terreno";"#NULO#";"128000,00";"28/08/2018";"18:36:46"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612545";"3";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"30000,00";"30/08/2018";"10:14:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612552";"10";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"40573,61";"01/09/2018";"16:45:23"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612564";"6";"45";"Aplicacao de renda fixa (CDB, RDB e outros)";"APLICACAO RENDA FIXA (CDB) BRADESCO / AGENCIA 0610 / CONTA 12016-2";"20104,40";"30/08/2018";"10:11:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612565";"2";"41";"Caderneta de poupanca";"DEPOSITO EM POUPANCA NO BANCO DO BRASIL, EM NOME DA DEPENDENTE MARIA GLAUCIA GOMES MARINHO DE ANDRADE";"3068,48";"30/08/2018";"10:10:47"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611574";"13";"31";"Acoes (inclusive as provenientes de linha telefonica)";"#NULO#";"2200000,00";"28/08/2018";"12:42:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"23";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1722,98";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"25";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"5000,00";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612542";"3";"13";"Terreno";"#NULO#";"1551,60";"24/08/2018";"15:51:51"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612567";"2";"63";"Dinheiro em especie - moeda nacional";"#NULO#";"40000,00";"24/08/2018";"15:41:32"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612564";"1";"11";"Apartamento";"UNIDADE HABITACIONAL LOCALIZADA NA PRAIA DO ICARAI, EM CAUCAIA-CE, CONDOMINIO DO SOL NASCENTE";"33384,97";"30/08/2018";"10:11:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612546";"5";"26";"Linha telefonica";"#NULO#";"489,99";"30/08/2018";"10:12:31"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612548";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"30000,00";"24/08/2018";"15:43:07"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"9";"13";"Terreno";"#NULO#";"22441,66";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605105";"1";"13";"Terreno";"UM TERRENO LOCALIZADO EM HORIZONTE";"15000,00";"22/08/2018";"17:42:27"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"20";"95";"Consorcio nao contemplado";"#NULO#";"27841,20";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"1";"12";"Casa";"UMA CASA SITUADA NO MUNICIPIO DE AURORA/CE ";"8374,37";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"8";"14";"Terra nua";"UMA PARTE DE TERRA PROPRIA PARA AGRO-PECUARIA - SITIO SERROTE DO CACHIMBO NO MUNICIPIO DE BARRO/CE ";"16748,74";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"114";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO FAZ CONGONHAS PARAISO II NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE 43,5HA";"49617,45";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612541";"4";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"94962,17";"30/08/2018";"11:55:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612553";"13";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"35000,00";"24/08/2018";"16:03:01"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612561";"5";"15";"Sala ou conjunto";"#NULO#";"113981,32";"24/08/2018";"19:00:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605091";"2";"12";"Casa";"UMA CASA RESIDENCIAL  LOCALIZADA  A RUA DR. MARIO MALZONI, 221 - JUAZEIRO DO NORTE /CE";"233000,00";"29/08/2018";"14:37:52"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612065";"1";"11";"Apartamento";"DECLARO POSSUIR A 14 ANOS UM APARTAMENTO QUE FICA LOCALIZADO EM UM BAIRRO DE FORTALEZA CE NA RUA MIGUEL ARAGAO 1400 Q 01 BL R AP 107 QUE O VALOR APROXIMADO E DE 75.000,00 (SETENTA E CINCO MIL REAIS) ";"75000,00";"28/08/2018";"19:03:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000627397";"3";"13";"Terreno";"#NULO#";"29368,78";"23/08/2018";"19:24:37"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"122";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO FAZ LAGES DO RIO DO OURO SITO NO MUNICIPIO DE ALEXANIA-GO, QUINHAO N. 02 DO ESPOLIO DE MARIA ALVES DA SILVA COM AREA DE 26,00 ALQUEIRES=123,9HA ";"1010000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605116";"123";"14";"Terra nua";"UM IMOVEL RURAL DENOMINADO  NO MUNICIPIO DE CORUMBA DE GOIAS-GO, COM AREA DE ";"1800000,00";"28/08/2018";"10:10:00"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604750";"2";"99";"OUTROS BENS E DIREITOS";"#NULO#";"2500000,00";"24/08/2018";"18:07:32"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604733";"1";"13";"Terreno";"Terreno em Maracanau/CE, 200m2 - Condominio Lagoa Park";"50000,00";"22/08/2018";"15:16:57"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604736";"5";"95";"Consorcio nao contemplado";"#NULO#";"25688,51";"23/08/2018";"18:40:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604743";"1";"12";"Casa";"#NULO#";"20000,00";"28/08/2018";"18:52:22"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604758";"1";"12";"Casa";"#NULO#";"1100000,00";"28/08/2018";"18:53:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605027";"5";"12";"Casa";"#NULO#";"50000,00";"22/08/2018";"17:45:04"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604746";"1";"12";"Casa";"#NULO#";"100000,00";"28/08/2018";"18:55:54"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611968";"12";"61";"Deposito bancario em conta corrente no Pais";"Saldo em Conta Corrente na Caixa Economica Federal, Ag. 4254, C/C. 00027994-4 - Valor R$ 14.874,78.";"14874,78";"31/08/2018";"10:27:39"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604492";"6";"11";"Apartamento";"APARTAMENTO 101 DO CONDOMINIO WELLNESS RESORT";"552251,39";"22/08/2018";"18:46:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604492";"7";"11";"Apartamento";"APARTAMENTO 505 DO CONDOMINIO WELLNESS RESORT";"336007,47";"22/08/2018";"18:46:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604492";"29";"61";"Deposito bancario em conta corrente no Pais";"BANCO BRADESCO";"32497,51";"22/08/2018";"18:46:11"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000612072";"1";"61";"Deposito bancario em conta corrente no Pais";"SALDO SALARIAL NO VALOR DE R$ 1.500,00 (HUM MIL E QUINHENTOS REAIS) DECORRENTE DE SALARIO. ";"1500,00";"28/08/2018";"19:03:38"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000628142";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"6000,00";"29/08/2018";"15:26:06"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604730";"1";"41";"Caderneta de poupanca";"Banco Bradesco - conta poupanca no valor de R$ 89.072,02 / Caixa Economica Federal - conta poupanca no valor de R$ 61.841,00 / Banco do Brasil - conta poupanca no valor de R$ 64.529,01";"215442,03";"31/08/2018";"17:49:56"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604743";"2";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"3000,00";"28/08/2018";"18:52:22"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000604752";"3";"61";"Deposito bancario em conta corrente no Pais";"#NULO#";"1,09";"23/08/2018";"18:28:32"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"7";"13";"Terreno";"TERRENO CONSTITUIDO PELOS LOTES 16 DA QUADRA DO SITIO GUARIBAS NA CIDADE DE EUSEBIO-CE";"135780,00";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000605117";"11";"32";"Quotas ou quinhoes de capital";"ACOES DE PARTICIPACAO DO CAPITAL SOCIAL DA FIRMA DATERRA VEICULOS S/AA";"1690206,60";"28/08/2018";"10:11:29"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000628143";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"70000,00";"01/09/2018";"15:45:26"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000611000";"13";"19";"Outros bens imoveis";"LOTE D 06 COM UMA AREA TOTAL DE 0,79 HECTARES NA ZONA D DA FAZENDA SOLEDADE HAVIDO POR HERANCA DO PAI FALECIDO EM 1968";"760,24";"23/08/2018";"19:53:13"
"02/09/2018";"08:02:17";"2018";"2";"Eleição Ordinária";"297";"Eleições Gerais Estaduais 2018";"07/10/2018";"CE";"CE";"CEARÁ";"60000628114";"1";"21";"Veiculo automotor terrestre: caminhao, automovel, moto, etc.";"#NULO#";"12000,00";"01/09/2018";"14:56:42"
